url,main_category,main_category_confidence,tld
http://pseg.com,Business_and_Industry,0.807,com
http://psiphon3.com,Computer_and_Electronics,0.5885,com
http://psprint.com,Business_and_Industry,0.7791,com
http://psychiatryonline.org,Health,0.5461,org
http://psychtests.com,Health,0.5689,com
http://psycosource.com,Career_and_Education,0.6075,com
http://ptonline.com,News_and_Media,0.566,com
http://pubted.com,Internet_and_Telecom,0.6109,com
http://puffnstuff.com,Business_and_Industry,0.6131,com
http://pun.bz,Internet_and_Telecom,0.5865,bz
http://punters.com.au,Sports,0.5863,au
http://puntofape.com,Beauty_and_Fitness,0.5432,com
http://purebarre.com,Beauty_and_Fitness,0.5772,com
http://purplerow.com,Sports,0.7615,com
http://pusatceritadewasaku.blogspot.com,Adult,0.5377,com
http://pusatpembesarpenis.com,Health,0.7997,com
http://puzzle-club.com,Games,1.0,com
http://puzzlemix.com,Games,1.0,com
http://puzzlepirates.com,Games,0.5832,com
http://puzzler.com,Games,0.755,com
http://puzzles.ca,Games,0.6201,ca
http://puzzles.telegraph.co.uk,Games,1.0,uk
http://pv-magazine.com,News_and_Media,0.7852,com
http://pwedeh.com,Gambling,0.545,com
http://qingkan123.com,Adult,1.0,com
http://qiqutang.com,News_and_Media,0.5838,com
http://qiwi.com,Finance,0.797,com
http://qjhm.net,Sports,0.5774,net
http://qt.io,Computer_and_Electronics,0.7875,io
http://quamnet.com,Finance,0.5778,com
http://quantified-mind.com,Science,0.5693,com
http://queensclub.co.uk,Sports,0.5636,uk
http://quellidellelica.com,Autos_and_Vehicles,0.5432,com
http://quercia.com,Computer_and_Electronics,0.5973,com
http://questionandanswers.net,Autos_and_Vehicles,1.0,net
http://quickcashsystem.com,Finance,0.6104,com
http://quickcondolence.com,People_and_Society,0.5815,com
http://quickfilmz.com,Arts_and_Entertainment,1.0,com
http://quickheal.com,Computer_and_Electronics,0.5714,com
http://quien.net,Reference,0.5917,net
http://quikr.com,Shopping,0.7977,com
http://quintiles.com,Health,0.76,com
http://quip.com,Computer_and_Electronics,0.8014,com
http://qukuai.com,Finance,0.5469,com
http://quran.com,People_and_Society,1.0,com
http://qyer.com,Travel,0.6174,com
http://r18.com,Adult,0.5599,com
http://rac.co.uk,Finance,0.5875,uk
http://racebets.com,Gambling,0.5985,com
http://racenet.com.au,Sports,0.5757,au
http://racing.com,Sports,0.5837,com
http://racingarcade.in,Games,0.7865,in
http://racingduel.com,Games,0.796,com
http://radiologyinfo.org,Health,0.7873,org
http://radioremembered.org,Recreation_and_Hobbies,0.7904,org
http://railfan.net,Autos_and_Vehicles,0.5779,net
http://railserve.com,Reference,0.5906,com
http://railwayvalley.com,Games,0.5665,com
http://rakuteneagles.jp,Sports,0.5552,jp
http://randomhouse.com,Books_and_Literature,0.5937,com
http://rantpets.com,Pets_and_Animals,0.5438,com
http://rapidvidz.com,Arts_and_Entertainment,0.5433,com
http://rarejob.com.ph,Career_and_Education,0.6083,ph
http://rasamalaysia.com,Food_and_Drink,1.0,com
http://rashtradeepika.com,News_and_Media,0.5675,com
http://raum-onchi.com,Adult,1.0,com
http://ravenknob.com,Recreation_and_Hobbies,0.5806,com
http://rawa-bening.com,Shopping,0.7743,com
http://rawthentic.com,Recreation_and_Hobbies,0.6074,com
http://rch.org.au,Autos_and_Vehicles,1.0,au
http://rcpsych.ac.uk,Career_and_Education,0.6137,uk
http://rcshow.tv,Arts_and_Entertainment,1.0,tv
http://rcvmt.com,Sports,0.7661,com
http://readysetpaint.com,Home_and_Garden,0.7863,com
http://realmadrid.com,Sports,1.0,com
http://rebellesociety.com,News_and_Media,0.5958,com
http://recipechart.com,Food_and_Drink,0.7994,com
http://recipejournals.com,Food_and_Drink,0.5513,com
http://recordsbase.com,People_and_Society,0.5834,com
http://recovery.org,Health,1.0,org
http://redbubble.net,Arts_and_Entertainment,0.6011,net
http://redbullcrashedice.com,Sports,0.7698,com
http://redcarpet-fashionawards.com,Arts_and_Entertainment,0.5711,com
http://redeletras.com,Games,0.6126,com
http://redvoznje.net,Business_and_Industry,0.5523,net
http://redwoodtoxicology.com,Health,0.8227,com
http://reefkeeping.com,Career_and_Education,1.0,com
http://reefs2go.com,Pets_and_Animals,1.0,com
http://reelzhot.com,Arts_and_Entertainment,0.5679,com
http://regex101.com,Computer_and_Electronics,0.619,com
http://regprocleaner.com,Computer_and_Electronics,1.0,com
http://reifefrauen.com,People_and_Society,0.76,com
http://reifffuneralhomeinc.com,People_and_Society,0.6132,com
http://reiki.org,Health,0.7856,org
http://reikirays.com,Health,1.0,com
http://reimo.com,Recreation_and_Hobbies,0.6167,com
http://reitix.com,Business_and_Industry,1.0,com
http://reklamaction.com,Business_and_Industry,0.7926,com
http://related-offers.com,Internet_and_Telecom,0.602,com
http://relentlesscharter.com,Sports,1.0,com
http://remixpack.net,Computer_and_Electronics,1.0,net
http://remodelrepairreplace.com,Home_and_Garden,0.7957,com
http://rent-at-avis.com,Autos_and_Vehicles,0.5769,com
http://rentalcarmanager.com.au,Autos_and_Vehicles,0.5898,au
http://repelis.tv,Arts_and_Entertainment,1.0,tv
http://repertoireinstallation.com,Business_and_Industry,0.773,com
http://report-it.org.uk,People_and_Society,0.5948,uk
http://republicservices.com,Business_and_Industry,0.7565,com
http://rescuegroups.org,Pets_and_Animals,0.8068,org
http://resogardes.com,Health,0.5435,com
http://rethink.org,Health,0.7546,org
http://retraite.net,Finance,0.7598,net
http://retrofitness.com,Beauty_and_Fitness,0.5708,com
http://revcontent.com,Internet_and_Telecom,0.6011,com
http://reviewed.com,News_and_Media,0.6174,com
http://revolution-gelato.myshopify.com,Food_and_Drink,0.7688,com
http://rfmh.org,Health,0.5643,org
http://rhodesscholar.org,Career_and_Education,0.598,org
http://rhodesscholarshiptrust.com,Career_and_Education,0.5518,com
http://riag.com,Finance,0.5813,com
http://ribalkaforum.com,Beauty_and_Fitness,1.0,com
http://riddles.com,Games,0.5818,com
http://ridefox.com,Autos_and_Vehicles,0.6054,com
http://riflegear.com,Recreation_and_Hobbies,1.0,com
http://rightanswers.com,Business_and_Industry,0.5529,com
http://rightpics.com,Internet_and_Telecom,0.5869,com
http://ringsidereport.com,Beauty_and_Fitness,1.0,com
http://rinse.com,Business_and_Industry,0.8027,com
http://riotgames.com,Games,0.7548,com
http://risaleajans.com,News_and_Media,0.7816,com
http://rivalboxing.ca,Sports,0.538,ca
http://rivalo.com,Gambling,0.5379,com
http://riveraveblues.com,Sports,0.5977,com
http://rmanj.com,Health,0.7673,com
http://rmutphysics.com,Science,0.7754,com
http://roadcyclinguk.com,Sports,1.0,com
http://roadrunner.com,News_and_Media,0.6163,com
http://rocket-bird.com,Games,0.5458,com
http://rockgympro.com,Recreation_and_Hobbies,0.589,com
http://rockriverarms.com,Recreation_and_Hobbies,1.0,com
http://rodale.com,Shopping,0.5588,com
http://rodaleinstitute.org,Business_and_Industry,0.7954,org
http://rodovid.org,People_and_Society,0.5678,org
http://rogerfederer.com,Sports,0.557,com
http://romancecompass.com,People_and_Society,0.5491,com
http://romantiche.altervista.org,People_and_Society,0.5629,org
http://rompecabezas.tv,Games,0.6189,tv
http://ronenbekerman.com,Arts_and_Entertainment,0.8077,com
http://ronhazelton.com,Home_and_Garden,0.7685,com
http://rosegal.com,Shopping,0.5797,com
http://rosterresource.com,News_and_Media,0.5821,com
http://rotaryswing.com,Sports,0.5687,com
http://rotoballer.com,Sports,0.5774,com
http://rotoexperts.com,News_and_Media,0.6108,com
http://rottendiseases.weebly.com,Health,0.7639,com
http://roubaixinteractive.com,Internet_and_Telecom,0.769,com
http://roundbyroundboxing.com,Sports,0.7969,com
http://route035.com,Internet_and_Telecom,0.5877,com
http://route4me.com,Business_and_Industry,0.6101,com
http://routerloginguide.com,Computer_and_Electronics,0.5689,com
http://routledge.com,Books_and_Literature,0.7765,com
http://rowingillustrated.com,Sports,0.5282,com
http://roxvolleyball.com,Sports,0.5526,com
http://royale500.com,Gambling,0.7648,com
http://royallib.com,Reference,0.6171,com
http://royalsreview.com,Sports,0.5827,com
http://royalvegascasino.com,Gambling,1.0,com
http://rpg.net,Games,0.5522,net
http://rpggeek.com,Games,0.5556,com
http://rpharms.com,Health,0.7838,com
http://rr-fallenflags.org,Autos_and_Vehicles,0.6123,org
http://rrbchennai.gov.in,Law_and_Government,0.575,in
http://rsrgroup.com,Business_and_Industry,0.6154,com
http://rtv-live.org,Sports,0.8055,org
http://rubiconproject.com,Business_and_Industry,0.6178,com
http://rubygems.org,Computer_and_Electronics,0.5675,org
http://rugby-sat.com,Sports,1.0,com
http://rugby-transferts.com,Sports,0.5443,com
http://rugbyclubmarseillais.com,Sports,1.0,com
http://rugbyleagueweek.com.au,Sports,0.5458,au
http://rugbyonslaught.com,Sports,1.0,com
http://rugbyquebec.com,Sports,0.5583,com
http://rulebreakerawards.com,Arts_and_Entertainment,0.596,com
http://rumix.jp,Computer_and_Electronics,0.5833,jp
http://runeteca.com,Health,0.771,com
http://runfitners.com,Sports,0.5701,com
http://runireland.com,Sports,0.6093,com
http://running2win.com,Sports,0.7751,com
http://runningnews.gr,News_and_Media,0.7855,gr
http://runt-of-the-web.com,News_and_Media,0.5803,com
http://runwaygirlnetwork.com,Business_and_Industry,0.5946,com
http://ruparimatch.com,Gambling,0.5339,com
http://ruralvia.com,Finance,0.5948,com
http://rurl.me,Internet_and_Telecom,0.7719,me
http://russianbrides.info,People_and_Society,0.6317,info
http://russiawomendate.com,People_and_Society,0.8096,com
http://ruyig.com,Shopping,0.6144,com
http://rvshare.com,Autos_and_Vehicles,1.0,com
http://rvtrader.com,Autos_and_Vehicles,0.5903,com
http://ryobi-group.co.jp,Business_and_Industry,0.5871,jp
http://ryuanime.com,Arts_and_Entertainment,0.5418,com
http://s188.com,Gambling,0.7834,com
http://saatchiart.com,Arts_and_Entertainment,0.8145,com
http://saconnects.org,People_and_Society,0.5846,org
http://safefinder.com,Computer_and_Electronics,0.5898,com
http://safemenopausesolutions.com,Health,0.5461,com
http://saferwholesale.com,Business_and_Industry,0.574,com
http://sagewisdom.org,Health,0.5687,org
http://sahadan.com,Sports,0.5883,com
http://sainsburysebooks.co.uk,Books_and_Literature,0.5728,uk
http://sakuraaward.com,Arts_and_Entertainment,0.6419,com
http://salaryexpert.com,Career_and_Education,0.618,com
http://salonimmigration.com,Law_and_Government,0.5898,com
http://saltwaterfish.com,Pets_and_Animals,1.0,com
http://saltwatersportsman.com,Sports,0.6126,com
http://samanthacatering.com,Food_and_Drink,0.7672,com
http://samaritanspurse.org,People_and_Society,0.5776,org
http://sandafayre.com,Recreation_and_Hobbies,0.5603,com
http://sandale-artisanale-gibert.com,Shopping,0.7667,com
http://sanko.ac.jp,Career_and_Education,1.0,jp
http://sanmin.com.tw,Books_and_Literature,0.7812,tw
http://sanofi-aventis.com,Health,0.5442,com
http://sans-detour.com,Books_and_Literature,1.0,com
http://santacruzbicycles.com,Sports,0.7647,com
http://santagames.net,Games,0.7868,net
http://sanwa.co.jp,Computer_and_Electronics,0.6084,jp
http://sapnaonline.com,Books_and_Literature,0.5792,com
http://sapphiretech.com,Computer_and_Electronics,0.5898,com
http://saraba1st.com,Career_and_Education,1.0,com
http://sarugbymag.co.za,Sports,0.7995,za
http://sascdn.com,Internet_and_Telecom,0.7998,com
http://sat24.com,News_and_Media,1.0,com
http://satwcomic.com,Arts_and_Entertainment,0.7791,com
http://savethearctic.org,People_and_Society,0.6004,org
http://savethechildren.org,Beauty_and_Fitness,1.0,org
http://savethechildren.org.uk,People_and_Society,1.0,uk
http://saveur.com,Food_and_Drink,0.5749,com
http://savings-galleria.com,Shopping,0.8124,com
http://savingstory.com,Shopping,0.6018,com
http://savonaequipment.com,Business_and_Industry,0.5355,com
http://sawdustgirl.com,Beauty_and_Fitness,0.605,com
http://sbilife.co.in,Finance,0.5998,in
http://sbscholarship.org,Career_and_Education,0.5899,org
http://scarpa.com,Shopping,0.5786,com
http://scarymommy.com,Health,0.8047,com
http://sch.nhs.uk,Health,1.0,uk
http://schaeffersresearch.com,Finance,0.5902,com
http://schaeffler.com,Autos_and_Vehicles,0.5936,com
http://scheduleague.com,Sports,0.5928,com
http://schizophrenia.com,Health,1.0,com
http://scholarshi.ps,Career_and_Education,0.5859,ps
http://scholarships4students.com,Career_and_Education,0.5531,com
http://scholarshipsbar.com,Career_and_Education,0.588,com
http://scholarshipstats.com,Books_and_Literature,1.0,com
http://schoolmusic.co.kr,Shopping,0.7895,kr
http://schwans.com,Food_and_Drink,0.7615,com
http://science.co.il,Science,0.7659,il
http://sciencealert.com,Science,0.5977,com
http://scienceandtechnologylady.blogspot.com.au,Science,0.578,au
http://sciencemadness.org,Science,0.5413,org
http://scientificbeekeeping.com,Science,0.776,com
http://scion.com,Autos_and_Vehicles,1.0,com
http://sciondental.com,Health,1.0,com
http://sconfire.com,News_and_Media,0.5909,com
http://scopus.com,Reference,0.6044,com
http://scoresandodds.com,Gambling,0.5977,com
http://scoresheet.com,Sports,0.5894,com
http://scotch.io,Internet_and_Telecom,0.7998,io
http://scotchgrain-shop.com,Shopping,0.7997,com
http://scotiagrendel.com,Recreation_and_Hobbies,0.579,com
http://scotlandspeople.gov.uk,People_and_Society,0.5681,uk
http://scout.co.il,Computer_and_Electronics,0.5976,il
http://scoutalarm.com,Home_and_Garden,0.5494,com
http://scoutermom.com,Recreation_and_Hobbies,0.6133,com
http://scrabble-solver.com,Games,1.0,com
http://scribblemaps.com,Computer_and_Electronics,0.5713,com
http://scriphessco.com,Health,1.0,com
http://scripps.org,Health,0.5767,org
http://sctax.org,Law_and_Government,0.782,org
http://sdgift.net,Autos_and_Vehicles,1.0,net
http://sdis86.net,Law_and_Government,0.5807,net
http://sdp-si.com,Business_and_Industry,0.5382,com
http://se-ed.com,Shopping,0.6024,com
http://seaman2u.com,Beauty_and_Fitness,1.0,com
http://searchdeliver.com,Internet_and_Telecom,0.7741,com
http://searchmetrics.com,Internet_and_Telecom,0.5801,com
http://searchpeack.com,Internet_and_Telecom,0.5814,com
http://seasky.org,Science,1.0,org
http://secondsout.com,Sports,0.8035,com
http://secondsphere.org,Internet_and_Telecom,0.784,org
http://secoo.com,Shopping,1.0,com
http://sectionhiker.com,Recreation_and_Hobbies,0.7632,com
http://secure-loancenter.com,Finance,0.5635,com
http://securityxploded.com,Computer_and_Electronics,0.5628,com
http://seedmcot.com,Arts_and_Entertainment,0.811,com
http://seibulions.jp,Sports,1.0,jp
http://seiritsu.jp,Health,0.5437,jp
http://seiryokumorimori.com,Health,1.0,com
http://selectablemedia.com,Internet_and_Telecom,0.8097,com
http://seloger.com,Business_and_Industry,0.7826,com
http://seminariodefilosofia.org,People_and_Society,0.531,org
http://semuanyabola.com,Sports,0.5581,com
http://sen.com,Science,0.5957,com
http://seniorcarecentersltc.com,Health,1.0,com
http://seniorhelpers.com,Health,0.7893,com
http://seniorliving.org,Health,0.786,org
http://sensescans.com,Arts_and_Entertainment,0.5895,com
http://sensorstechforum.com,Computer_and_Electronics,0.8056,com
http://seqanswers.com,Internet_and_Telecom,0.8058,com
http://sergey-gusev.com,Arts_and_Entertainment,0.7551,com
http://seriouseats.com,Food_and_Drink,0.5564,com
http://servedbyopenx.com,Business_and_Industry,0.7563,com
http://seseragi-mentalclinic.com,Health,0.5564,com
http://setup-norton.com,Computer_and_Electronics,0.5827,com
http://sevennet.com,Business_and_Industry,0.5702,com
http://severeallergyconnect.com,Health,1.0,com
http://sevgilimolsan.com,People_and_Society,1.0,com
http://sf-express.com,Business_and_Industry,0.784,com
http://sfgame.net,Games,0.7805,net
http://sfpride.org,People_and_Society,0.7555,org
http://sgcarmart.com,Autos_and_Vehicles,0.5509,com
http://sgtrains.com,Autos_and_Vehicles,0.7704,com
http://shababbook.com,News_and_Media,0.5729,com
http://shabdkosh.com,Reference,0.7852,com
http://shade3d.jp,Computer_and_Electronics,0.8135,jp
http://shadygrovefertility.com,Health,0.7895,com
http://shaggybevo.com,Internet_and_Telecom,0.7644,com
http://shahiya.com,Food_and_Drink,0.5776,com
http://shahr-ashob.blogfa.com,Books_and_Literature,0.5017,com
http://shakespeare-fishing.com,Sports,0.7884,com
http://shardsofwar.com,Games,0.8047,com
http://shareba.com,Internet_and_Telecom,0.5748,com
http://shayhowe.com,Internet_and_Telecom,0.8143,com
http://shccig.com,Business_and_Industry,0.5482,com
http://sheik.co.uk,Career_and_Education,0.5772,uk
http://shellsmart.com,Business_and_Industry,1.0,com
http://shen-nong.com,Health,1.0,com
http://shewired.com,People_and_Society,0.5667,com
http://shiki.jp,Arts_and_Entertainment,0.5635,jp
http://shimamura.co.jp,Arts_and_Entertainment,0.5412,jp
http://shirocosmetics.com,Beauty_and_Fitness,0.7695,com
http://shironeko.me,Games,0.58,me
http://shiseido.co.jp,Beauty_and_Fitness,0.7734,jp
http://shiseido.com.cn,Beauty_and_Fitness,0.7546,cn
http://shishaworld.co.nz,Shopping,0.583,nz
http://shiyuani.com,Travel,0.7965,com
http://shnsf.com,Arts_and_Entertainment,0.7723,com
http://shoot-it.org,Games,0.7786,org
http://shop.asus.co.jp,Books_and_Literature,1.0,jp
http://shop.closurestore.com,Beauty_and_Fitness,0.5906,com
http://shop.deviantart.com,Arts_and_Entertainment,0.56,com
http://shop.platinum.com,Pets_and_Animals,0.5761,com
http://shop.safeway.com,Career_and_Education,1.0,com
http://shoplet.co.uk,Shopping,0.5898,uk
http://shopping.tallink.com,Shopping,0.5748,com
http://shoppingatoz.net,Shopping,0.5772,net
http://shoprite.com,Shopping,0.5731,com
http://shougongke.com,Recreation_and_Hobbies,0.5853,com
http://showmeacresnudistresort.com,Travel,0.6028,com
http://shredderchess.com,Games,0.5978,com
http://shuaijiao.com,Sports,0.588,com
http://shueisha.co.jp,Arts_and_Entertainment,0.5795,jp
http://shuketxt.com,Books_and_Literature,0.8098,com
http://sialis.org,Pets_and_Animals,0.7929,org
http://siambit.tv,Internet_and_Telecom,1.0,tv
http://siberalem.com,People_and_Society,0.5681,com
http://sids-network.org,Health,0.7554,org
http://sigforum.com,Internet_and_Telecom,0.5594,com
http://sigmadental.net,Health,1.0,net
http://siit.edu.cn,Career_and_Education,0.557,cn
http://sikayetvar.com,Business_and_Industry,0.5514,com
http://siksilk.com,Shopping,0.7546,com
http://silencershop.com,Recreation_and_Hobbies,0.8041,com
http://silicon-power.com,Computer_and_Electronics,0.7588,com
http://silveradocare.com,Health,0.5794,com
http://silverandblackpride.com,Sports,0.543,com
http://silveroakcasino.com,Gambling,0.551,com
http://silverscreenandroll.com,Sports,0.7682,com
http://silverstackers.com,Business_and_Industry,1.0,com
http://simdynasty.com,Games,0.5792,com
http://simple-remedies.com,Health,0.7831,com
http://simpleskincare.com,Beauty_and_Fitness,0.5599,com
http://simplestepsdental.com,Health,1.0,com
http://simplycook.com,Food_and_Drink,0.5567,com
http://simroutes.com,Travel,0.6086,com
http://sinaimg.cn,News_and_Media,0.5912,cn
http://sintagespareas.gr,Food_and_Drink,1.0,gr
http://sisterzeus.com,Health,0.7959,com
http://sizeer.com,Shopping,0.5841,com
http://sjtxt.com,Books_and_Literature,0.582,com
http://skhynix.com,Computer_and_Electronics,0.5769,com
http://ski-it-again.com,Sports,0.5893,com
http://skidrowreloaded.com,Games,0.82,com
http://skii.com.cn,Beauty_and_Fitness,0.6021,cn
http://skin1.com,Beauty_and_Fitness,1.0,com
http://skinarena.com,Games,0.7669,com
http://skincarebyalana.com,Beauty_and_Fitness,0.7849,com
http://skinmethod.com,Beauty_and_Fitness,0.5421,com
http://skinspotlights.com,Computer_and_Electronics,0.7698,com
http://skintour.com,Beauty_and_Fitness,1.0,com
http://skiresort.info,Sports,0.619,info
http://sky-mobi.com,Games,0.7625,com
http://skybrary.aero,Autos_and_Vehicles,0.6025,aero
http://skycasino.com,Gambling,1.0,com
http://skykick.com,Internet_and_Telecom,0.574,com
http://skylineservers.com,Internet_and_Telecom,0.603,com
http://skylogin.com,Internet_and_Telecom,0.8029,com
http://skyvector.com,Reference,0.5777,com
http://slaptear.com,Internet_and_Telecom,0.5589,com
http://slcolibrary.org,Reference,0.7681,org
http://sleeplikethedead.com,Shopping,0.5885,com
http://sleeproom.me,Arts_and_Entertainment,1.0,me
http://slides.com,Computer_and_Electronics,0.8157,com
http://smallhouseswoon.com,Business_and_Industry,0.7933,com
http://smallnetbuilder.com,Computer_and_Electronics,0.5977,com
http://smallthings.gr,Home_and_Garden,0.5431,gr
http://smartfren.com,Beauty_and_Fitness,1.0,com
http://smartisan.com,Computer_and_Electronics,0.7706,com
http://smartmediafinder.com,Internet_and_Telecom,0.563,com
http://smartprix.com,Shopping,0.5865,com
http://smartskincare.com,Beauty_and_Fitness,0.7975,com
http://smashbox.com,Beauty_and_Fitness,0.7529,com
http://smashingmagazine.com,News_and_Media,0.8013,com
http://smashwords.com,Books_and_Literature,0.5627,com
http://smbc-card.com,Finance,1.0,com
http://smilecareclub.com,Health,1.0,com
http://smokeinn.com,Recreation_and_Hobbies,0.5889,com
http://smokingwithstyle.com,Recreation_and_Hobbies,0.78,com
http://snowboarder.com,Sports,0.5712,com
http://snowboardmag.com,Sports,0.6029,com
http://snowreport.co.za,News_and_Media,0.5522,za
http://snowtomamu.jp,Travel,0.5593,jp
http://snstheme.com,Internet_and_Telecom,0.7973,com
http://snu.kr,Career_and_Education,0.5645,kr
http://so-wifi.com,Internet_and_Telecom,0.5714,com
http://soaindo.com,Games,1.0,com
http://soapboxsurvey.co.uk,Internet_and_Telecom,0.8092,uk
http://soartex.net,Games,0.8143,net
http://sobrehistoria.com,People_and_Society,0.5758,com
http://soccersuck.in.th,Sports,0.5687,th
http://soccervista.com,Sports,0.5733,com
http://socialyse.net,Internet_and_Telecom,0.614,net
http://sociusinc.com,Internet_and_Telecom,0.6389,com
http://sofi.com,Finance,1.0,com
http://softlayer.com,Internet_and_Telecom,0.5672,com
http://sogang.ac.kr,Career_and_Education,0.7856,kr
http://soiboy.com,People_and_Society,0.5583,com
http://soil-net.com,Science,0.7741,com
http://soils.org,Science,1.0,org
http://sokanu.com,Career_and_Education,0.6089,com
http://sokolimokiem.com,Autos_and_Vehicles,0.7956,com
http://solarcity.com,Beauty_and_Fitness,0.6514,com
http://soldiersystems.net,Law_and_Government,0.8449,net
http://solobasket.com,Sports,0.7637,com
http://solvephysics.com,Science,0.5907,com
http://somethingawful.com,News_and_Media,0.7648,com
http://sonteklif.com,Shopping,0.5521,com
http://sopitas.com,News_and_Media,0.5471,com
http://soswitch.com,Finance,0.757,com
http://sotavasara.net,Internet_and_Telecom,0.7762,net
http://soudal.com,Business_and_Industry,0.612,com
http://soupster.com,Food_and_Drink,1.0,com
http://southbeachbingo.ag,Gambling,0.7591,ag
http://southernwater.co.uk,Beauty_and_Fitness,1.0,uk
http://southernwine.com,Food_and_Drink,1.0,com
http://sp-aesthetics.com,Shopping,0.7554,com
http://space-airbusds.com,Business_and_Industry,0.8096,com
http://space-facts.com,Science,0.5979,com
http://space-mullet.com,Arts_and_Entertainment,0.578,com
http://space-wolves-grey.blogspot.com,Recreation_and_Hobbies,0.5861,com
http://spacecenter.org,Science,0.7998,org
http://spacee.jp,Business_and_Industry,0.5662,jp
http://spacenews.com,News_and_Media,0.5861,com
http://spandexhouse.com,Business_and_Industry,0.5961,com
http://speakingofwomenshealth.com,Health,0.543,com
http://speakingtree.in,People_and_Society,0.5795,in
http://speaklanguages.com,Career_and_Education,0.6102,com
http://speareducation.com,Career_and_Education,0.538,com
http://special-ops.org,Law_and_Government,0.8056,org
http://specialedconnection.com,Career_and_Education,0.597,com
http://spectraservices2.com,Science,0.7955,com
http://spedition-umzug.com,Business_and_Industry,1.0,com
http://spellsofmagic.com,People_and_Society,0.7657,com
http://spicebingo.co.uk,Gambling,1.0,uk
http://spidercloud.com,Internet_and_Telecom,0.5813,com
http://spiedigitallibrary.org,Reference,0.8244,org
http://spikey-bits.myshopify.com,Games,1.0,com
http://spinabifidaassociation.org,Health,0.5483,org
http://spinningbabies.com,Health,0.5514,com
http://splav-kharkov.com,Science,0.5858,com
http://spookyeyes.com,Beauty_and_Fitness,0.5866,com
http://sporexpress.com,News_and_Media,0.7984,com
http://sport-xl.org,News_and_Media,0.5449,org
http://sport.state.ma.us,Sports,0.5916,us
http://sportfishingmag.com,Sports,0.5716,com
http://sportfishingreport.com,Sports,1.0,com
http://sports5.ph,News_and_Media,0.7672,ph
http://sports747.com,News_and_Media,1.0,com
http://sportsbookreview.com,Gambling,1.0,com
http://sportsmanias.com,News_and_Media,0.7996,com
http://sportsmansoutdoorsuperstore.com,Recreation_and_Hobbies,0.5761,com
http://sportsreplaytube.blogspot.com,Sports,0.7709,com
http://spotlight.com,Arts_and_Entertainment,0.5679,com
http://sprouts.com,Food_and_Drink,0.5783,com
http://spywareclear.com,Computer_and_Electronics,0.7669,com
http://srbijadanas.com,News_and_Media,0.7622,com
http://srulad.com,Arts_and_Entertainment,0.8002,com
http://sryth.com,Games,0.7719,com
http://ssasoft.in,Internet_and_Telecom,0.5839,in
http://ssbtractor.com,Autos_and_Vehicles,0.7905,com
http://ssconline.nic.in,Law_and_Government,0.5842,in
http://sscregistration.nic.in,Law_and_Government,0.6054,in
http://ssnregistry.org,Law_and_Government,0.6226,org
http://ssscholarship.com,Career_and_Education,0.8074,com
http://sssking.com,Gambling,0.765,com
http://stacythenudist.tumblr.com,Adult,0.5756,com
http://stamfordcs.com.sg,Food_and_Drink,0.7568,sg
http://stamp-paradise.com,Recreation_and_Hobbies,0.5676,com
http://stampcommunity.org,Recreation_and_Hobbies,0.5964,org
http://stamplay.com,Computer_and_Electronics,0.5921,com
http://stand-with-women.com,People_and_Society,0.7805,com
http://standardbank.co.za,Finance,0.5437,za
http://starobserver.org,Science,0.5729,org
http://startech.com,Computer_and_Electronics,0.5816,com
http://stat.gov.tw,Law_and_Government,0.5477,tw
http://statcrunch.com,Computer_and_Electronics,0.7793,com
http://steamanalyst.com,Games,0.5962,com
http://steamarab.com,Games,0.8271,com
http://steamfeed.com,Business_and_Industry,0.5819,com
http://steamid.co.uk,Internet_and_Telecom,0.5782,uk
http://steammonkey.com,Shopping,0.6156,com
http://steamprofile.com,Games,0.5522,com
http://steamtr.com,Games,0.8021,com
http://steelers.com,Sports,0.7713,com
http://steelsentry.com,Business_and_Industry,0.78,com
http://steepster.com,Food_and_Drink,0.5709,com
http://stellar.io,Internet_and_Telecom,0.8051,io
http://sterlingrope.com,Shopping,0.5956,com
http://stevegtennis.com,Sports,0.7618,com
http://stevesmusic.com,Shopping,0.8119,com
http://stimhack.com,Games,0.5539,com
http://stingrayboats.com,Autos_and_Vehicles,0.8239,com
http://stirworks.com,Shopping,1.0,com
http://stlouisrams.com,Sports,0.7715,com
http://stm.info,Business_and_Industry,0.7971,info
http://stockabout.com,Finance,0.8093,com
http://stocksempire.com,Finance,0.575,com
http://stopthethyroidmadness.com,Health,1.0,com
http://str8ts.com,Games,0.5596,com
http://strat-aero.com,Business_and_Industry,0.5929,com
http://streetrodderweb.com,Autos_and_Vehicles,0.7895,com
http://strikingly.com,Internet_and_Telecom,0.5462,com
http://strongwomen.com,Health,0.5589,com
http://strtpoint.com,Computer_and_Electronics,0.5951,com
http://studentski.net,Career_and_Education,0.8143,net
http://study.com,Career_and_Education,0.5651,com
http://studyholic.com,Career_and_Education,0.7677,com
http://styleathome.com,Home_and_Garden,0.552,com
http://stylebible.ph,News_and_Media,0.7854,ph
http://stylegoat.com,Arts_and_Entertainment,0.5829,com
http://styleite.com,Arts_and_Entertainment,0.6004,com
http://stylesweekly.com,Beauty_and_Fitness,0.7611,com
http://subagames.com,Games,0.764,com
http://submanga.com,Arts_and_Entertainment,0.5712,com
http://sucursalelectronica.com,Finance,0.5458,com
http://sudoku-it.com,Games,0.5292,com
